,date,id,link,retweet,text,author
1912,1 Dec 2015,671723475418144768,/realDonaldTrump/status/671723475418144768,False,What is Obama thinking? https://www.instagram.com/p/-wWVZemhfC/ ,DonaldTrump
1913,1 Dec 2015,671716793195634688,/realDonaldTrump/status/671716793195634688,False,Curtis Sliwa - doing tv commentary on 9/13/2001. Good job Curtis. Please send your apologies to @realDonaldTrump.pic.twitter.com/g07VZmNmAW,DonaldTrump
1914,1 Dec 2015,671710514007904256,/realDonaldTrump/status/671710514007904256,False,Look at the editorial I was just sent from the NY Post on 9/14/01 - 3 days after collapse of WTC. Any apologies?pic.twitter.com/b6DKEOk8Px,DonaldTrump
1915,1 Dec 2015,671709367482347520,/realDonaldTrump/status/671709367482347521,False,"Jamiel Shaw was incredible on @foxandfriends this morning. His son, who was viciously killed by an illegal immigrant, is so proud of pop!",DonaldTrump
1916,1 Dec 2015,671706994336768000,/realDonaldTrump/status/671706994336768000,False,I want to thank all my friends in Macon for the special evening and great reception. What a crowd of incredible people!,DonaldTrump
1917,30 Nov 2015,671458994196758528,/realDonaldTrump/status/671458994196758528,False,Order signed copy of CRIPPLED AMERICA & have opportunity to submit question for my live streaming book signing 12/3http://livesigning.com/trump/welcome ,DonaldTrump
1918,30 Nov 2015,671394946721685504,/realDonaldTrump/status/671394946721685504,False,We need a great leader- now! https://www.instagram.com/p/-uAgXOGhV1/ ,DonaldTrump
1919,30 Nov 2015,671353097575362560,/realDonaldTrump/status/671353097575362560,False,"We better be vigilant, careful, and strong.https://m.youtube.com/watch?v=W5BtQgTGOI4 …",DonaldTrump
1920,30 Nov 2015,671348849647198208,/realDonaldTrump/status/671348849647198208,False,"The Republican establishment, out of self preservation, is concerned w/ my high poll #'s. More concerned are Dems—I beat Hillary heads up!",DonaldTrump
1921,30 Nov 2015,671330229596659712,/realDonaldTrump/status/671330229596659712,False,"How is Chris Christie running the state of NJ, which is deeply troubled, when he is spending all of his time in NH? New Jerseyans not happy!",DonaldTrump
1922,30 Nov 2015,671329839408930816,/realDonaldTrump/status/671329839408930816,False,"Wow, the MSM is really going after me. 12,000 in Sarasota, a love fest, hardly a mention. Only one negativity - they only want negatives!",DonaldTrump
1923,30 Nov 2015,671316321443954688,/realDonaldTrump/status/671316321443954688,True,"""@wzpd8z: Mr. Trump, Chuck Todd is a moron, all kinds of youtube videos showing muslims celebrating 911. I would show it on your ads.""",DonaldTrump
1924,30 Nov 2015,671308887178551296,/realDonaldTrump/status/671308887178551296,False,"When will @CNN get some real political talent rather than political commentators like Errol Louis, who doesn't have a clue! Others bad also.",DonaldTrump
1925,29 Nov 2015,671162038136250368,/realDonaldTrump/status/671162038136250368,True,"""@BeckyOmz: @JuvenIle  @thehill We could use a new era of greatness! America needs to return to its place in the world--leading!""",DonaldTrump
1926,29 Nov 2015,671140719629848576,/realDonaldTrump/status/671140719629848576,True,"""@lee_richter:  TRUMP will make America SAFE again...He will make America LEGAL again...He will make America GREAT again! #Trump2016 USA""",DonaldTrump
1927,29 Nov 2015,671138957279776768,/realDonaldTrump/status/671138957279776769,True,"""@Antonio92692: @CNNPolitics @realDonaldTrump TRUMP IS THE SMARTEST AND BEST MAN TO SAVE AMERICA. pic.twitter.com/6pf1a0yDRa""  Thank you!",DonaldTrump
1928,29 Nov 2015,671082260507066368,/realDonaldTrump/status/671082260507066369,True,"""@boogiefinger: @realDonaldTrump @meetthepress @chucktodd Chuck doesn't know that 100,000 x 2 = 200,000 pic.twitter.com/WZI8EbqZTi""",DonaldTrump
1929,29 Nov 2015,671080580939964416,/realDonaldTrump/status/671080580939964417,False,Will be meeting on Monday at Trump Tower with a large group of African American Pastors. Many I know-wonderful people! Not a press event.,DonaldTrump
1930,29 Nov 2015,671079078502514688,/realDonaldTrump/status/671079078502514692,False,Just watched Cookie Roberts on @ABC. Her predictions have been so wrong for so long that she has lost all credibility. Just another sad case,DonaldTrump
1931,29 Nov 2015,670900180191993856,/realDonaldTrump/status/670900180191993856,True,"""@thatx209xguy: @realDonaldTrump @DailyCaller Trump is our last hope to make America great again. #Trump2016"" So true!",DonaldTrump
1932,28 Nov 2015,670815771874979840,/realDonaldTrump/status/670815771874979840,True,"""@Allibiis: @realDonaldTrump @ArtPar17 @CNN story is bogus. Donald Trump has the most diverse group of voters/supporters in the GOP field.""",DonaldTrump
1933,28 Nov 2015,670815295091683328,/realDonaldTrump/status/670815295091683328,False,.@CNN has to do better reporting if it wants to keep up with the crowd.So totally one-sided and biased against me that it is becoming boring,DonaldTrump
1934,28 Nov 2015,670759653408710656,/realDonaldTrump/status/670759653408710658,False,"The Sarasota, Florida, rally today was amazing. 12,000 people chanting their love for our country. It's going to happen, this is a MOVEMENT!",DonaldTrump
1935,28 Nov 2015,670740530989563904,/realDonaldTrump/status/670740530989563904,True,"""@Jameslauer6: @David360NC @azblonde2015 NOW'S THE TIME 4 CHRISTIANS TO GET OUT THE VOTE BIG TIME TO SAVE CHRISTIANITY ONCE & 4 ALL. TRUMP""",DonaldTrump
1936,28 Nov 2015,670690162687549440,/realDonaldTrump/status/670690162687549440,False,"Sarasota was an unbelievable success. We expected 5,000, a record, but 12,000 showed up! Great love in the air!pic.twitter.com/utmlCpGNGu",DonaldTrump
1937,28 Nov 2015,670645029082439680,/realDonaldTrump/status/670645029082439680,False,We boarded the helicopter for Sarasota earlier & will be landing soon! See you there. #Trump2016pic.twitter.com/x4RbbKXHCu,DonaldTrump
1938,28 Nov 2015,670612687907344384,/realDonaldTrump/status/670612687907344384,False,Virtually no-one has spent more money in helping the  American people with disabilities than me. Will discuss today at my speech in Sarasota,DonaldTrump
1939,28 Nov 2015,670611222342074368,/realDonaldTrump/status/670611222342074368,False,The reporter who pulled-back from his 14 year old never retracted story is having fun. I don't know what he looks like and don't know him!,DonaldTrump
1940,28 Nov 2015,670560775971426304,/realDonaldTrump/status/670560775971426304,False,"I will be going to Sarasota, Florida, today for a big rally with amazing people! I have one goal on mind: MAKE AMERICA GREAT AGAIN!",DonaldTrump
1941,27 Nov 2015,670381849416482816,/realDonaldTrump/status/670381849416482817,False,"Pollster Trend 
National GOP Average
223 national polls & 33 pollsters.
#MakeAmericaGreatAgain #Trump2016pic.twitter.com/mILAGwjvS2",DonaldTrump
1942,27 Nov 2015,670357464689287168,/realDonaldTrump/status/670357464689287168,True,"""@MargaretCrowth1: @realDonaldTrump Incompetence now the norm. NYTimes is an example. Need competent leader as role model. Trump2016""",DonaldTrump
1943,27 Nov 2015,670158455257329664,/realDonaldTrump/status/670158455257329665,True,"""@VaughnVhalen: Donald Trump Rises to 38% Nationally; Ted Cruz Edges into 2nd at 12%",DonaldTrump
1944,27 Nov 2015,670152828602699776,/realDonaldTrump/status/670152828602699776,True,"""@MarkSimoneNY: Great twitter quote about Donald Trump: ""Never apologize for fake controversies whipped up by the perpetually offended media",DonaldTrump
1945,26 Nov 2015,670072283386544128,/realDonaldTrump/status/670072283386544128,True,"""@BeezakaMrB: @realDonaldTrump Shopping @Macys is NO LONGER a family CHRISTMAS TIME tradition in my house."" Great, a very disloyal chain!",DonaldTrump
1946,26 Nov 2015,669995673945808896,/realDonaldTrump/status/669995673945808896,False,"The failing @nytimes should focus on fair and balanced reporting rather than constant hit jobs on me. Yesterday 3 boring articles, today2!",DonaldTrump
1947,26 Nov 2015,669994161911779328,/realDonaldTrump/status/669994161911779329,False,"I do not know the reporter for the @nytimes, or what he looks like. I was showing a person groveling to take back a statement made long ago!",DonaldTrump
1948,26 Nov 2015,669992629241831424,/realDonaldTrump/status/669992629241831424,False,Great new poll numbers! Thank you for your support! #Trump2016pic.twitter.com/vmrsOnsMRo,DonaldTrump
1949,26 Nov 2015,669861224465743872,/realDonaldTrump/status/669861224465743872,False,Happy Thanksgiving to all. Have a great day and look forward to the future. We will MAKE AMERICA GREAT AGAIN!,DonaldTrump
1950,25 Nov 2015,669694813005094912,/realDonaldTrump/status/669694813005094912,False,"The numbers at the @nytimes  are so dismal, especially advertising revenue, that big help will be needed fast. A once great institution-SAD!",DonaldTrump
1951,25 Nov 2015,669692360465514496,/realDonaldTrump/status/669692360465514496,False,"So, since the people at the @nytimes have made all bad decisions over the last decade, why do people care what they write. Incompetent!",DonaldTrump
1952,25 Nov 2015,669690995857080320,/realDonaldTrump/status/669690995857080320,False,The dopes at the @nytimes bought the Boston Globe for $1.3 billion and sold it for $1.00. Their great old headquarters-gave it away! So dumb,DonaldTrump
1953,25 Nov 2015,669689398112460800,/realDonaldTrump/status/669689398112460800,False,The @nytimes is so poorly run and managed that other family members are looking to take over control. With unfunded liabilities-big trouble!,DonaldTrump
1954,25 Nov 2015,669687491100844032,/realDonaldTrump/status/669687491100844032,False,The failing @nytimes should be focused on good reporting and the papers financial survival and not with constant hits on Donald Trump!,DonaldTrump
1955,25 Nov 2015,669682774673137664,/realDonaldTrump/status/669682774673137665,False,"Credible Source on 9-11 Muslim Celebrations: FBI
http://wkrg.com/2015/11/25/credible-source-on-9-11-muslim-celebrations-fbi/ … via @WKRG",DonaldTrump
1956,25 Nov 2015,669672417774694400,/realDonaldTrump/status/669672417774694400,False,I LIVE IN NEW JERSEY & @realDonaldTrump IS RIGHT: MUSLIMS DID CELEBRATE ON 9/11 HERE! WE SAW IT!http://www.infowars.com/i-live-in-jersey-and-trump-is-right-muslims-did-celebrate-on-911-in-nj-we-saw-it/ …,DonaldTrump
1957,25 Nov 2015,669653193425555456,/realDonaldTrump/status/669653193425555456,True,"""@realdctaylor: The Establishment is afraid of @realDonaldTrump. Once we try a business man we may never want a politician again! #TeamTrump",DonaldTrump
1958,25 Nov 2015,669600501483220992,/realDonaldTrump/status/669600501483220992,False,"Thank you for your continued support!
#MakeAmericaGreatAgain #Trump2016pic.twitter.com/SLo49cY9KB",DonaldTrump
1959,25 Nov 2015,669498673378811904,/realDonaldTrump/status/669498673378811905,False,Why would @greta use @KarlRove as an election analyst when he has made so many mistakes. He still thinks Romney won. An establishment dope!,DonaldTrump
1960,24 Nov 2015,669377527144665088,/realDonaldTrump/status/669377527144665088,False,"Myrtle Beach, South Carolina 
#MakeAmericaGreatAgain #Trump2016pic.twitter.com/JlY5sbumpY",DonaldTrump
1961,24 Nov 2015,669374049693409280,/realDonaldTrump/status/669374049693409280,False,"A wonderful evening in South Carolina - big crowd, amazing energy!",DonaldTrump
1962,24 Nov 2015,669288695938289664,/realDonaldTrump/status/669288695938289665,False,New @OANN national poll released. Thank you America! #Trump2016pic.twitter.com/yopcngFzFv,DonaldTrump
1963,24 Nov 2015,669275236160954368,/realDonaldTrump/status/669275236160954372,False,What is Frank VanderSloot getting for agreeing to back Marco Rubio? Last victim was Mitt Romney - see how that turned out.,DonaldTrump
1964,24 Nov 2015,669273221993222144,/realDonaldTrump/status/669273221993222144,False,.@BradPaisley came up to see me. A really nice and talented guy.pic.twitter.com/duJ7vXLGZw,DonaldTrump
1965,24 Nov 2015,669263389051518976,/realDonaldTrump/status/669263389051518977,True,"""@Nick95B: @realDonaldTrump I'll only vote for TRUMP! If eGOP screw things up I won't vote for ANY republicans; ANYpic.twitter.com/mHyCIL9VpD",DonaldTrump
1966,24 Nov 2015,669257715525488640,/realDonaldTrump/status/669257715525488640,False,"Heading to Myrtle Beach, South Carolina. Really big crowd—so much to talk about!",DonaldTrump
1967,24 Nov 2015,669244676176760832,/realDonaldTrump/status/669244676176760833,False,Republicans must stop relying on losers like @KarlRove if they want to start winning presidential elections. Be tough and get smart!,DonaldTrump
1968,23 Nov 2015,668974414348816384,/realDonaldTrump/status/668974414348816384,False,"Just left Columbus rally of 14,000 people --- a far bigger crowd than even I expected! Unbelievable evening, incredible spirit in the arena!",DonaldTrump
1969,23 Nov 2015,668916575492317184,/realDonaldTrump/status/668916575492317184,False,Heading for Ohio - really big crowd of amazing people! Much to talk about!,DonaldTrump
1970,23 Nov 2015,668914875557629952,/realDonaldTrump/status/668914875557629953,False,"Going to Ohio, home of one of the worst presidential candidates in history--Kasich. Can't debate, loves #ObamaCare--dummy!",DonaldTrump
1971,23 Nov 2015,668875808585465856,/realDonaldTrump/status/668875808585465856,False,.@WSJ reports that @GOP getting ready to treat me unfairly—big spending planned against me. That wasn’t the deal!,DonaldTrump
1972,23 Nov 2015,668867262456156160,/realDonaldTrump/status/668867262456156160,False,Via @washingtonpost 9/18/01. I want an apology! Many people have tweeted that I am right! http://wapo.st/1R1siFz pic.twitter.com/wrDEhXJlvR,DonaldTrump
1973,23 Nov 2015,668863074586238976,/realDonaldTrump/status/668863074586238976,False,When you do your Christmas shopping remember how disloyal @Macys was to the subject of illegal immigration. #BoycottMacys #DumpMacys,DonaldTrump
1974,23 Nov 2015,668833833589063680,/realDonaldTrump/status/668833833589063682,False,"Hillary, there is nothing to laugh about- https://instagram.com/p/-bz5HWGhXZ/ ",DonaldTrump
1975,23 Nov 2015,668827894630731776,/realDonaldTrump/status/668827894630731776,False,"Going to Columbus, Ohio today for a tremendous rally of thousands. The silent majority is no longer silent!",DonaldTrump
1976,23 Nov 2015,668827139232423936,/realDonaldTrump/status/668827139232423936,False,.@AP has one of the worst reporters in the business -- @JeffHorwitz wouldn’t know the truth if it hit him in the face.,DonaldTrump
1977,23 Nov 2015,668827020718161920,/realDonaldTrump/status/668827020718161920,False,.@AP continues to do extremely dishonest reporting. Always looking for a hit to bring them back into relevancy—ain’t working!,DonaldTrump
1978,22 Nov 2015,668563843904380928,/realDonaldTrump/status/668563843904380928,False,"Hillary Clinton is weak on illegal immigration, among many other things. She is strong on corruption - corruption is what she's best at!",DonaldTrump
1979,22 Nov 2015,668556086547496960,/realDonaldTrump/status/668556086547496960,True,"""@TheFix: The Paris attacks have only made Donald Trump stronger http://wpo.st/yC6r0  pic.twitter.com/Y3SevhrRp1"" Very interesting!",DonaldTrump
1980,22 Nov 2015,668521121411678208,/realDonaldTrump/status/668521121411678208,True,"""@drewtheg:  Trump is the epitome of integrity, good spirit, forthright honesty... you pull no punches and call a spade a spade. diggin it!""",DonaldTrump
1981,22 Nov 2015,668495716139036672,/realDonaldTrump/status/668495716139036673,False,"Great poll numbers! Thank you!
#MakeAmericaGreatAgain #Trump2016pic.twitter.com/51CRR6m5Eg",DonaldTrump
1982,22 Nov 2015,668458837670805504,/realDonaldTrump/status/668458837670805504,False,"We better get tough with RADICAL ISLAMIC TERRORISTS, and get tough now, or the life and safety of our wonderful country will be in jeopardy!",DonaldTrump
1983,22 Nov 2015,668457318267400192,/realDonaldTrump/status/668457318267400193,False,13 Syrian refugees were caught trying to get into the U.S. through the Southern Border. How many made it?  WE NEED THE WALL!,DonaldTrump
1984,22 Nov 2015,668441539643899904,/realDonaldTrump/status/668441539643899905,False,Great poll numbers all over and beating Hillary Clinton one on one. Thank you!,DonaldTrump
1985,22 Nov 2015,668405215654240256,/realDonaldTrump/status/668405215654240256,False,.@GStephanopoulos just announced that I am leading  BIG in the new @ABC Poll which will be shown on This Week at 9:00 A.M. I will be on show,DonaldTrump
1986,21 Nov 2015,668255736758145024,/realDonaldTrump/status/668255736758145024,False,I find that @Reuters is a far more professional operation than @AP.,DonaldTrump
1987,21 Nov 2015,668255569996853248,/realDonaldTrump/status/668255569996853248,False,.ccolvinj @AP is one of the truly bad reporters---working for an organization that has totally lost its way. Stories are fictional garbage.,DonaldTrump
1988,21 Nov 2015,668230520178761728,/realDonaldTrump/status/668230520178761728,True,"""@iliveamongyou: URGENT “@GOP…in an effort to destroy their own front runner.” #MakeAmericaGreatAgain http://www.breitbart.com/big-government/2015/11/20/keystone-cops-gop-consultant-class-heroes-publicly-panhandling-desperate-bid-derail-donald-trump/ …""  I HIT BACK!",DonaldTrump
1989,21 Nov 2015,668230038156910592,/realDonaldTrump/status/668230038156910592,True,"""@2timeslucky: @steph93065 @FoxNews Kimberly G. hosted Greta last nights& told the TRUTH about Trump! http://insider.foxnews.com/2015/11/20/donald-trump-clarifies-he-wants-database-syrian-refugees-not-all-us-muslims …""",DonaldTrump
1990,21 Nov 2015,668212478694858752,/realDonaldTrump/status/668212478694858752,True,"""@boreed615: Donald Trump retakes lead in GOP race; Ted Cruz makes gains: poll: http://aol.it/1QVK4Kd  # via AOL""",DonaldTrump
1991,21 Nov 2015,668206716962611200,/realDonaldTrump/status/668206716962611201,True,"""@WayneDupreeShow: ""It’s clear that Donald Trump was NOT even talking about a Muslim Database!"" http://newsninja2012.com/snow-job-media-creates-trump-conspiracy-about-muslim-database/ …""",DonaldTrump
1992,21 Nov 2015,668205308246888448,/realDonaldTrump/status/668205308246888451,True,"""@foxnation: Report: #DonaldTrump Heckler Convicted Of Attempting To Blow Up Marine Recruitment Center http://nation.foxnews.com/2015/11/21/report-trump-heckler-convicted-attempting-blow-marine-recruitment-center …""",DonaldTrump
1993,21 Nov 2015,668204996828241920,/realDonaldTrump/status/668204996828241924,True,"""@politico: Palin on 2016: ""I think it would come down to Cruz and Trump!  http://politi.co/1HeOudg  | Getty pic.twitter.com/y5wN0AhK0E""",DonaldTrump
1994,21 Nov 2015,668202722533994496,/realDonaldTrump/status/668202722533994498,True,"""@THR: Trump's Wife, Children Open Up About GOP Candidate: ""There’s No One Else Like Him"" http://thr.cm/P38I3g  pic.twitter.com/WXsq41nK17""",DonaldTrump
1995,21 Nov 2015,668167155897249792,/realDonaldTrump/status/668167155897249792,False,"Thank you for a great afternoon Birmingham, Alabama! #Trump2016 #MakeAmericaGreatAgainpic.twitter.com/FrOkqCzBoD",DonaldTrump
1996,21 Nov 2015,668090367284281344,/realDonaldTrump/status/668090367284281344,False,"Rumor has it - Pataki, Kasich, & Senator Lindsey Graham are dropping out of the race very soon. Hope it's not true, they're so easy to beat!",DonaldTrump
1997,21 Nov 2015,668088177513598976,/realDonaldTrump/status/668088177513598976,False,So nice when media properly polices media. Thank you @BreitbartNews.http://www.breitbart.com/big-journalism/2015/11/21/muslim-registry-rope-me-hillary-haberman-lies-about-trump-on-nyt-front-page/ …,DonaldTrump
1998,21 Nov 2015,668087244729786368,/realDonaldTrump/status/668087244729786368,False,A woman who got fired after two days of working with Scott Walker - a wacko - now trying to raise funds to fight me.,DonaldTrump
1999,21 Nov 2015,668075477547003904,/realDonaldTrump/status/668075477547003904,False,"Heading to Birmingham, Alabama, and a massive crowd of incredible people! 12 noon - will be wild.",DonaldTrump
2000,21 Nov 2015,668075223443447808,/realDonaldTrump/status/668075223443447808,False,"To show you how politicians act, Bobby Jindal spent $1,000 to register in New Hampshire & dropped out the next day. Such a waste!",DonaldTrump
2001,21 Nov 2015,668073641528197120,/realDonaldTrump/status/668073641528197120,False,"We're stuck with the worst mayor in the United States. Too bad, but New York City will survive!",DonaldTrump
2002,21 Nov 2015,668054560523599872,/realDonaldTrump/status/668054560523599872,False,"People are really liking my new book, ""Crippled America."" Check it out!",DonaldTrump
2003,21 Nov 2015,668053536568160256,/realDonaldTrump/status/668053536568160256,True,"""@jaazee1: @CNN anchor's shocked that DonaldTrump's  comments resonate with GOP base will go apoplectic that he does with democrats too.",DonaldTrump
2004,20 Nov 2015,667936934585622528,/realDonaldTrump/status/667936934585622528,True,"""@thetylerjames9: @realDonaldTrump cannot be bought! Therefore he cannot be silenced!""",DonaldTrump
2005,20 Nov 2015,667898301048557568,/realDonaldTrump/status/667898301048557568,False,Join us at 10pmE on @ABC2020 @ABC with @BarbaraJWalters! #MeetTheTrumps #ABC2020pic.twitter.com/vMeLS00GnJ,DonaldTrump
2006,20 Nov 2015,667865622404034560,/realDonaldTrump/status/667865622404034560,True,"""@2timeslucky:  No one can take @realDonaldTrump down because it is the WILL of the people for him to win!",DonaldTrump
2007,20 Nov 2015,667864826350280704,/realDonaldTrump/status/667864826350280704,True,"""@mia_liner: @GSRPygmies  @realDonaldTrump Trump supporters are a very loyal breed! We see the truth, only Trump can fix this mess we are in",DonaldTrump
2008,20 Nov 2015,667862319091875840,/realDonaldTrump/status/667862319091875841,False,Looking forward to watching the legendary @BarbaraJWalters interview my family (and me) tonight on @ABC at 10:00. Many things to talk about!,DonaldTrump
2009,20 Nov 2015,667856908548722688,/realDonaldTrump/status/667856908548722688,False,"Tune into the legendary @BarbaraJWalters at 10pmE on
@ABC2020 tonight. #MeetTheTrumps for a full hour @ABC #ABC2020!pic.twitter.com/exF5aUhrEW",DonaldTrump
2010,20 Nov 2015,667837674527580160,/realDonaldTrump/status/667837674527580160,False,Just got back from South Carolina. Going to Alabama tomorrow!,DonaldTrump
2011,20 Nov 2015,667819443196588032,/realDonaldTrump/status/667819443196588032,False,.@HillaryClinton is weak on illegal immigration & totally incompetent as a manager and leader - no strength or stamina to be #POTUS!,DonaldTrump
2012,20 Nov 2015,667814049342623744,/realDonaldTrump/status/667814049342623744,False,The legendary @BarbaraJWalters interviews my family and me tonight at 10:00 on @ABC2020 . Don't miss it!pic.twitter.com/JHTF7f9aTo,DonaldTrump
2013,20 Nov 2015,667798204394700800,/realDonaldTrump/status/667798204394700800,False,".@BilldeBlasio should focus on running #NYC & all of the problems that he has caused with his ineptitude, & not be so focused on me!",DonaldTrump
2014,20 Nov 2015,667797935686557696,/realDonaldTrump/status/667797935686557696,False,"Can you believe the worst Mayor in the U.S., & probably the worst Mayor in the history of #NYC, @BilldeBlasio, just called me a blow hard!",DonaldTrump
2015,20 Nov 2015,667788920697053184,/realDonaldTrump/status/667788920697053184,False,"Thank you for a great afternoon, South Carolina! See you next Tuesday! #MakeAmericaGreatAgain #Trump2016pic.twitter.com/kWWMlmy7gQ",DonaldTrump
2016,20 Nov 2015,667777348029292544,/realDonaldTrump/status/667777348029292544,False,"I didn't suggest a database-a reporter did. We must defeat Islamic terrorism & have surveillance, including a watch list, to protect America",DonaldTrump
2017,20 Nov 2015,667736232831680512,/realDonaldTrump/status/667736232831680512,False,"Under our President, ISIS is gaining great strength- https://instagram.com/p/-UAerUmhXV/ ",DonaldTrump
2018,20 Nov 2015,667725171801907200,/realDonaldTrump/status/667725171801907201,False,My family has the honor of being interviewed for a full hour by the legendary @BarbaraJWalters tonight @ABC - 10pmE.pic.twitter.com/cm4fv1Ye9L,DonaldTrump
2019,20 Nov 2015,667711609922527232,/realDonaldTrump/status/667711609922527232,False,"Going to South Carolina now, great place, SRO crowd. Iowa was amazing yesterday!",DonaldTrump
2020,20 Nov 2015,667688972840210432,/realDonaldTrump/status/667688972840210432,False,"The media must denigrate ISIS at all levels or youth will continue to be drawn to it. These are low level degenerates, NOT masterminds!",DonaldTrump
2021,20 Nov 2015,667686386653388800,/realDonaldTrump/status/667686386653388800,False,"The media must immediately stop calling ISIS leaders ""MASTERMINDS."" Call them instead thugs and losers. Young people must not go into ISIS!",DonaldTrump
2022,19 Nov 2015,667521691015319552,/realDonaldTrump/status/667521691015319552,False,"John Kasich was managing director of Lehman Brothers when it crashed, bringing down the world and ruining people's lives. A total failure!",DonaldTrump
2023,19 Nov 2015,667519608505659392,/realDonaldTrump/status/667519608505659392,False,"Once John Kasich announced he was running for president, and opened his mouth, people realized he was a complete & total dud!",DonaldTrump
2024,19 Nov 2015,667509409120043008,/realDonaldTrump/status/667509409120043008,False,"John Kasich fell right into President Obama’s trap on ObamaCare, and the people of Ohio are suffering for it. Shame!",DonaldTrump
2025,19 Nov 2015,667509225535311872,/realDonaldTrump/status/667509225535311872,False,Kasich has already spent $6 million on ads in New Hampshire and his numbers have gone down. People from NH are smart!,DonaldTrump
2026,19 Nov 2015,667509177707659264,/realDonaldTrump/status/667509177707659264,False,Watch Kasich squirm --- if he is not truthful in his negative ads I will sue him just for fun!,DonaldTrump
2027,19 Nov 2015,667509134514786304,/realDonaldTrump/status/667509134514786308,False,"I want to do negative ads on John Kasich, but he is so irrelevant to the race that I don’t want to waste my money.",DonaldTrump
2028,19 Nov 2015,667509055867346944,/realDonaldTrump/status/667509055867346944,False,"John Kasich, despite being Governor of Ohio, is losing to me in the Ohio polls. Pathetic!",DonaldTrump
2029,19 Nov 2015,667433091590418432,/realDonaldTrump/status/667433091590418432,False,I told you! Premiums are soaring! #RepealObamacare #Trump2016http://thehill.com/policy/healthcare/260758-unitedhealthcare-may-exit-obamacare-exchanges …,DonaldTrump
2030,19 Nov 2015,667410168855048192,/realDonaldTrump/status/667410168855048193,False,Thank you for your support! Together we can #MakeAmericaGreatAgain! #Trump2016pic.twitter.com/qni36GI6fV,DonaldTrump
2031,19 Nov 2015,667404966248755200,/realDonaldTrump/status/667404966248755200,False,The POLICE in Paris did a fantastic job. Very brave - not easy!,DonaldTrump
2032,19 Nov 2015,667379374639984640,/realDonaldTrump/status/667379374639984640,False,"Everyone is now saying how right I was with illegal immigration & the wall. After Paris, they’re all on the bandwagon.",DonaldTrump
2033,19 Nov 2015,667329429912338432,/realDonaldTrump/status/667329429912338432,False,Eight Syrians were just caught on the southern border trying to get into the U.S. ISIS maybe? I told you so. WE NEED A BIG & BEAUTIFUL WALL!,DonaldTrump
2034,18 Nov 2015,667128584956461056,/realDonaldTrump/status/667128584956461057,True,"""@FoxNews New Hampshire Poll: @realDonaldTrump 'Rules GOP Race in New Hampshire.' Trump 27, Rubio 13, Cruz 11, Bush 9, Carson 9, & Kasich 7""",DonaldTrump
2035,18 Nov 2015,667060531149316096,/realDonaldTrump/status/667060531149316097,False,"Via Politico: ""Trump Extends Lead in New Hampshire Poll""http://www.politico.com/story/2015/11/donald-trump-new-hampshire-215986 …",DonaldTrump
2036,18 Nov 2015,667023957367914496,/realDonaldTrump/status/667023957367914496,False,Great New Pollhttp://www.tampabay.com/blogs/the-buzz-florida-politics/fla-poll-trump-36-rubio-18-carson-15-cruz-10-bush-9/2254421 …,DonaldTrump
2037,17 Nov 2015,666815224788422656,/realDonaldTrump/status/666815224788422656,False,Thank you for all of your support! Let's #MakeAmericaGreatAgain! #Trump2016pic.twitter.com/G7o6b0cfZz,DonaldTrump
2038,17 Nov 2015,666753109314674688,/realDonaldTrump/status/666753109314674695,False,The great Barbara Walters interviews Melania Trump and me on a Special Friday night at 10:00 on ABC.… https://instagram.com/p/-NCErPmhei/ ,DonaldTrump
2039,17 Nov 2015,666726734604189696,/realDonaldTrump/status/666726734604189696,False,Melania and I just had interview with the legendary @BarbaraJWalters. Watch #abc2020 this Friday. Tonight we talk ISIS @WNTonight,DonaldTrump
2040,17 Nov 2015,666640736893448192,/realDonaldTrump/status/666640736893448196,False,What is our President doing? https://instagram.com/p/-MO-OYmhZh/ ,DonaldTrump
2041,17 Nov 2015,666615398574530560,/realDonaldTrump/status/666615398574530560,False,Refugees from Syria are now pouring into our great country. Who knows who they are - some could be ISIS. Is our president insane?,DonaldTrump
2042,17 Nov 2015,666606474613886976,/realDonaldTrump/status/666606474613886976,False,"I, along with almost everyone else, have so little confidence in President Obama. He has a horrible attitude-a man who is resigned to defeat",DonaldTrump
2043,17 Nov 2015,666605421751361536,/realDonaldTrump/status/666605421751361536,False,So many great polls like Reuters - big leads everywhere. New Hampshire really special! We will win big and MAKE AMERICA GREAT AGAIN!,DonaldTrump
2044,16 Nov 2015,666459170552553472,/realDonaldTrump/status/666459170552553472,False,Thank you Tennessee! #Trump2016pic.twitter.com/RNZ3hvbVvM,DonaldTrump
2045,16 Nov 2015,666449082576187392,/realDonaldTrump/status/666449082576187392,False,Just received a copy of @SarahPalinUSA new book -- a great read! Sarah is a terrific person.,DonaldTrump
2046,16 Nov 2015,666431694346416128,/realDonaldTrump/status/666431694346416128,False,"Just leaving Knoxville, TN --- what a crowd, what amazing people! #Trump2016 #MakeAmericaGreatAgainpic.twitter.com/5qr5deOlEl",DonaldTrump
2047,16 Nov 2015,666392650468220928,/realDonaldTrump/status/666392650468220928,False,"Just landing in Knoxville, Tennessee! Massive crowd expected! Will all have a great time, despite serious subject matter.",DonaldTrump
